id;nom;nom_officiel;type;statut;commune;adresse;telephone;email;site_web;formation;filiere;diplomes;date_creation;description;capacite;photo;source;latitude;longitude;createdAt;updatedAt;createdBy;updatedBy;dataStatus;isDeleted
"163";"École Cuisine du Monde";"École Cuisine du Monde";"1";"1";"PATTE D'OIE";"";"785268295";"Cudum2022@gmail";"";"1";"Restauration et Hôtellerie";"CAP ; BEP";"2022-10-10";"";"";"DCIM/JPEG_20260114132605790.jpg";"Fusion_final";"14.7453505";"-17.4447114";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"164";"IDÉAL COUTURE SOPE NABY";"IDÉAL COUTURE SOPE NABY";"1";"1";"YEUMBEUL SUD";"";"775023090";"antalaye44@gmail.com";"";"1";"Couture, broderie, perlage, décoration, teinture...";"";"2026-02-04";"";"";"DCIM/JPEG_20260204115719974.jpg";"Fusion_final";"14.769909312203204";"-17.35271023338404";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"165";"NDJILWENE Couture et restauration";"NDJILWENE Couture et restauration";"1";"1";"YEUMBEUL SUD";"";"772550121";"ndjilwene@gmail.com";"";"1";"Couture, restauration";"Attestation de fin de formation";"2009-12-25";"";"";"DCIM/JPEG_20260204122724070.jpg";"Fusion_final";"14.767516677469661";"-17.34683267026314";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"166";"La rive du Savoir";"La rive du Savoir";"1";"1";"YEUMBEUL SUD";"";"778130082";"ambaye1954@gmail.com";"";"1";"Couture, perlage, modélisme, dessin de mode";"Diplôme de fin de formation";"";"";"";"";"Fusion_final";"14.769078637422504";"-17.365105500038528";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"167";"EFAM";"EFAM";"1";"1";"PIKINE NORD (SUD)";"";"773056923";"";"";"1";"Makeup ,foulard, développement personnel, communication";"Attestation";"2026-02-04";"";"";"C:\Users\El Malick\Pictures\EFAM.jpeg";"Fusion_final";"14.756732395937334";"-17.397198732973354";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"168";"La plus belle";"La plus belle";"";"1";"PIKINE NORD (SUD)";"";"777281235";"";"";"";"Couture coiffure";"Diplome d’état et attestation";"2026-02-04";"";"";"C:\Users\El Malick\Pictures\WhatsApp Image 2026-02-10 at 10.46.13.jpeg";"Fusion_final";"14.756732395937334";"-17.397198732973354";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"169";"Moussou fashion";"Moussou fashion";"";"1";"PIKINE NORD (SUD)";"";"778690154";"";"";"";"Makup/tissage/coiffure/traitement cheveux";"Attestation";"";"";"";"C:\Users\El Malick\Pictures\Mousse.jpeg";"Fusion_final";"14.762215946655738";"-17.393850167480732";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"17";"ISi";"ISi";"";"1";"GUEULE TAPEE FASS COLOBANE";"";"";"";"https://www.isisuptech.com/";"Formations supérieures en informatique et gestion";"Réseaux informatiques ; génie logiciel ; web ; comptabilité-finance ; commerce international ; marketing digital";"";"";"";"";"DCIM/JPEG_20260512112607769.jpg";"Fusion_final";"14.692794565191523";"-17.451877325260806";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"170";"Cprs (centre de formation et la reinsertion)";"Cprs (centre de formation et la reinsertion)";"1";"2";"PIKINE NORD (SUD)";"";"338340107";"";"";"1";"Couture tissage trico";"";"2026-02-04";"";"";"C:\Users\El Malick\Pictures\Cpras.jpeg";"Fusion_final";"14.759837725176581";"-17.394149311908162";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"179";"Sup de co";"Sup de co";"INITIALE";"PRIVE";"PLATEAU";"";"338496918";"supdeco@supdeco.edu.sn";"https://supdeco.sn/";"INITIALE ; CONTINUE ; ALTERNANCE";"Management et Gestion (School of Management) Management et Gestion (School of Management) Langues et Communication , Formation axée sur la communication professionnelle et les langues.";"BTS(transport logistique) ; LICENCE ; MASTER ; CERTIFICAT";"1993-10-04";"";"";"DCIM/JPEG_20260204120110790.jpg";"Fusion_final";"14.67502";"-17.434943333333333";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"18";"AFPA";"AFPA";"";"";"GUEULE TAPEE FASS COLOBANE";"";"";"";"";"";"";"";"";"";"";"DCIM/JPEG_20260512114250404.jpg";"Fusion_final";"14.691725165560705";"-17.454794004830124";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"180";"UCAO";"UCAO";"INITIALE";"PRIVE";"PLATEAU";"";"338230840";"stmichel@ucao.edu.sn.";"";"INITIALE ; CONTINUE";"Management, Informatique, Gestion (ISG), BTS et Masters (MQPI, MACG).";"BTS ; LICENCE ; MASTER ; CERTIFICAT";"2000-02-01";"";"";"DCIM/JPEG_20260204123929927.jpg";"Fusion_final";"14.6731944";"-17.4323807";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"181";"Cheikh Amala Sy";"Cheikh Amala Sy";"INITIALE";"PRIVE";"PLATEAU";"";"";"";"";"INITIALE";"";"";"";"";"";"DCIM/JPEG_20260204132712433.jpg";"Fusion_final";"14.669723333333328";"-17.42821";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"182";"SUP-INFO";"SUP-INFO";"INITIALE";"PRIVE";"PLATEAU";"";"338891188";"supinfo@supinfo.sn";"";"INITIALE ; CONTINUE";"Marketing, com, informatique de gestion, banque finance assurance, transport logistique, gestion immobilière, gestion des RH, Informatique";"LICENCE ; MASTER";"1992-10-01";"";"";"DCIM/JPEG_20260204133719419.jpg";"Fusion_final";"14.670191666666657";"-17.429815";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"183";"SUP-IMAX";"SUP-IMAX";"INITIALE";"PRIVE";"PLATEAU";"";"33889118";"info@supimax.com";"";"INITIALE ; CONTINUE";"Arts Graphiques et Numériques : Formation axée sur le graphisme, l'infographie, le web design, la 3D, et l'édition numérique.
Audiovisuel Numérique : Formation pratique pour les métiers de la réalisation, du montage, de la production TV, et de la techniq";"LICENCE ; MASTER";"2012-10-01";"";"";"DCIM/JPEG_20260204134316934.jpg";"Fusion_final";"14.67005333333333";"-17.429423333333332";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"184";"Jeanne d'arc poste bac";"Jeanne d'arc poste bac";"INITIALE";"PRIVE";"PLATEAU";"";"338896061";"contact@isjapostbac.sn ou contact@isjapostbac.info.";"";"INITIALE";"Industrie Agroalimentaire (avec labos de production)
Hygiène, Sécurité, Environnement (HSE)
Commerce et Affaires Internationales
Gestion des Entreprises et Administration
Gestion Transport Logistique
Classes Prépa Ingénieurs";"BTS ; LICENCE";"1994-10-03";"";"";"DCIM/JPEG_20260204143423099.jpg";"Fusion_final";"14.6605951";"-17.4408831";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"185";"ITM (Institut de Technologie Médicale)";"ITM (Institut de Technologie Médicale)";"INITIALE";"PRIVE";"SEBIKOTANE";"";"338053482";"itm.sebi2024@gmail.com";"";"INITIALE ; ALTERNANCE";"Sage femme d'état, infirmier d'état, délégué médical, assistant infirmier d'état, aide infirmier, vendeur en pharmacie";"LICENCE ; BTS ; ATTESTATION";"2018-10-15";"";"";"DCIM/JPEG_20260114121357025.jpg";"Fusion_final";"14.7372399";"-17.1422573";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"186";"EFPT-MS (Etablissement de Formation Proféssionnelle et Technique-Modou Seck)";"EFPT-MS (Etablissement de Formation Proféssionnelle et Technique-Modou Seck)";"INITIALE";"PRIVE";"SEBIKOTANE";"";"774496311";"efptms@gmail.com";"";"INITIALE ; CONTINUE";"Geomatique, Plomberie, Dessin bâtiment, Froid et Climatisation, Transport Logistique, Agro-alimentaire, QHSE, Pose de carreaux,  Couture et Broderie Numérique, Coiffure et soin Esthétique,  Infographie, Agent de protection Rapproché,  Génie Logiciel,  Se";"BTS ; CPS ; CAP ; BEP ; BT";"2025-01-10";"";"";"DCIM/JPEG_20260114124941037.jpg";"Fusion_final";"14.7397195";"-17.1403149";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"187";"CFP Sebikotane";"CFP Sebikotane";"INITIALE";"PUBLIC";"SEBIKOTANE";"";"775425545";"cfpsebi2010@gmail.com";"";"INITIALE";"Couture et modelisme, Dessin bâtiment, ouvrage métallique, coiffure, cuisinier, Pâtisserie";"CAP ; BEP ; ATTESTATION ; ATTESTE";"2010-10-15";"";"";"DCIM/JPEG_20260114132851779.jpg";"Fusion_final";"14.7436212";"-17.1349767";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"188";"ESTI (Centre de Formation et de Perfectionnement en Soudure)";"ESTI (Centre de Formation et de Perfectionnement en Soudure)";"INITIALE";"PRIVE";"SEBIKOTANE";"";"";"";"";"INITIALE";"";"";"";"";"";"DCIM/JPEG_20260114135532956.jpg";"Fusion_final";"14.749467414803803";"-17.132974192500114";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"189";"Centre  de formation professionnelle  en agriculture  de Sangalkam  (CFPA/C)";"Centre  de formation professionnelle  en agriculture  de Sangalkam  (CFPA/C)";"1";"3";"SANGALKAM";"";"";"";"";"1";"";"";"";"";"";"DCIM/JPEG_20260204115624665.heic";"Fusion_final";"14.777725427534435";"-17.223238147494623";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"190";"Centre de formation professionnelle de Thiaroye Sur Mer";"Centre de formation professionnelle de Thiaroye Sur Mer";"";"2";"THIAROYE SUR MER";"";"338370197";"cfpthiaroye@gmail.com";"";"";"Cuisinier, Couturier Modéliste, Coiffeuse, Maçon, restaurantion, Habillement";"CAP Cuisinier ; CAP Couturier Modéliste ; CAP Coiffeuse ; CAP Maçon ; Attesté (restaurantion, habillement, coiffure)";"";"";"";"";"Fusion_final";"14.741755";"-17.38464";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"2";"PERFORM";"PERFORM";"1";"1";"BAMBILOR";"";"781526161";"info@performsenegal.com";"www.performsenegal.com";"1";"Mécanique automobile, Engins lourds ou Mécatronique";"BTS ; CAP ; BT ; BUT ; Licence";"";"";"";"DCIM/JPEG_20260203100554420.jpg";"Fusion_final";"14.79631048759499";"-17.195056565193124";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"20";"ISM";"ISM";"";"";"";"";"+221 33 869 76 77 / +221 76 224 19 40";"info@ism.edu.sn";"https://www.groupeism.sn/";"Licence ; Master ; MBA ; certificats ; formations en ligne";"Gestion ; science politique ; informatique/digital ; droit ; commerce-vente ; marketing-communication ; management/gestion de projet ; RH ; comptabilité-finance ; tourisme";"";"";"";"";"DCIM/JPEG_20260512121129491.jpg";"Fusion_final";"14.690492475734114";"-17.458579347290556";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"23";"ESNT";"ESNT";"";"";"GUEULE TAPEE FASS COLOBANE";"";"";"";"";"";"";"";"";"";"";"DCIM/JPEG_20260512130507990.jpg";"Fusion_final";"14.684285072189212";"-17.45766052878943";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"24";"CSFP IAA";"CSFP IAA";"";"";"GUEULE TAPEE FASS COLOBANE";"";"338226308";"cfspiaa@orange.sn";"files/20260512131023984_image_0001.jpg";"Formation initiale ; formation continue ; prestations à la carte ; certificat professionnel de spécialité (CPS)";"Chef d'Équipe Fabrication ; Conducteur de Machine Automatisée ; Technicien de Production Automatisée ; TSS Industrie Agroalimentaire ; BTS Contrôleur de Production en IAA ; BTS QHSE";"CPS ; titres/formations professionnelles ; BTS";"2026-05-12";"";"";"DCIM/JPEG_20260512130700894.jpg";"Fusion_final";"14.684484426422957";"-17.457820978822284";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"25";"Centre National des Cours professionnels et Industriels (CNCPI/Delafosse)";"Centre National des Cours professionnels et Industriels (CNCPI/Delafosse)";"";"3";"GUEULE TAPEE FASS COLOBANE";"";"338404025";"Cncpidakar@gmail.com";"";"";"";"CAP ; BEP ; BT ; CPS";"";"";"";"";"Fusion_final";"14.684086784322194";"-17.458655321464104";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"26";"CFPC";"CFPC";"";"2";"GUEULE TAPEE FASS COLOBANE";"";"";"";"";"";"";"";"";"";"";"DCIM/JPEG_20260512142159307.jpg";"Fusion_final";"14.68563698582892";"-17.459343279723853";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"27";"LTCD";"LTCD";"";"3";"GUEULE TAPEE FASS COLOBANE";"";"+221 33 822 43 68 / +221 77 271 68 78";"ltcd@education.sn";"https://ltcdelafosse.com/";"Formations BT ; BTS ; formations certifiantes ; cours du soir";"Comptabilité-gestion ; transport-logistique ; bureautique ; commerce international ; assistanat de gestion PME/PMI ; marketing-communication";"CAP ; BEP ; BP ; BTS";"";"";"";"DCIM/JPEG_20260512143140464.jpg";"Fusion_final";"14.685381227185848";"-17.460170667634774";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"28";"LTID";"LTID";"";"2";"GUEULE TAPEE FASS COLOBANE";"";"338222116";"";"";"";"";"BEP ; BT ; BTS";"";"";"";"DCIM/JPEG_20260512151018480.jpg";"Fusion_final";"14.68648269254737";"-17.459298973066314";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"29";"CFA";"CFA";"";"";"GUEULE TAPEE FASS COLOBANE";"";"";"";"";"";"";"";"";"";"";"";"Fusion_final";"14.688804924745252";"-17.459016379441152";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"3";"CEDAF ( Centre Départemental d’Assistance, et de Formation pour la Femme)";"CEDAF ( Centre Départemental d’Assistance, et de Formation pour la Femme)";"1";"2";"BAMBILOR";"";"768723278";"cedafrufisque@gmail.com";"facebook.com";"1";"Couture, restauration, sérigraphie, broderie à la main, broderie à la machine, micro jardinage, saponification, fabrication de Chanel, transformation de produits céréale";"Attestation";"";"";"";"DCIM/JPEG_20260203113600468.jpg";"Fusion_final";"14.797841644531609";"-17.191326739081322";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"30";"ESTG";"ESTG";"";"1";"SICAP LIBERTE";"";"338675757";"admission@estg.sn";"www.estg.sn";"";"";"";"";"";"";"DCIM/ecoles-de-formation_20260512140259190.jpeg";"Fusion_final";"14.717448143267747";"-17.45836480460597";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"31";"Centre de formation professionnelle horticole (CFPH) nii";"Centre de formation professionnelle horticole (CFPH) nii";"1";"2";"CAMBERENE";"";"";"";"";"1";"";"BT ; BTS ; CAP ; CPS";"1960-10-01";"";"";"";"Fusion_final";"14.75206651974156";"-17.426668886312758";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"32";"HAIR Universal institut";"HAIR Universal institut";"1";"1";"GOLF SUD";"";"776235518";"hairuniversal.digital@gmail.com";"";"1";"";"CPS Diplome d’état";"2026-05-12";"";"";"";"Fusion_final";"14.76851202348448";"-17.412977690043967";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"33";"Business Communication center";"Business Communication center";"1";"1";"GOLF SUD";"";"77736";"Recrutebc@gmail.com";"";"1";"Centre d’appels  comptablité GEstion de caisse Marketing Digital Bureautique Gestion Immobilière Sage P Sali comptabilité Gestion de caisse";"Attestation";"2026-05-12";"";"";"";"Fusion_final";"14.765808829552173";"-17.413833545862225";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"34";"Ecole de formation ZE coiffure";"Ecole de formation ZE coiffure";"";"";"GOLF SUD";"";"";"";"";"";"";"";"";"";"";"";"Fusion_final";"14.77007249350868";"-17.413884265665928";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"35";"Minapro";"Minapro";"";"";"GOLF SUD";"";"";"";"";"";"";"";"";"";"";"";"Fusion_final";"14.771164488391562";"-17.41398240992222";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"36";"Formation Audit Conseil Gestion Expertise";"Formation Audit Conseil Gestion Expertise";"";"";"GOLF SUD";"";"";"";"";"";"";"";"";"";"";"";"Fusion_final";"14.770318976568365";"-17.411672767214885";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"37";"ISBD";"ISBD";"";"";"GOLF SUD";"";"";"";"";"";"";"";"";"";"";"";"Fusion_final";"14.763797828941385";"-17.424062434600128";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"38";"Formation couture";"Formation couture";"";"";"GOLF SUD";"";"";"";"";"";"";"";"";"";"";"";"Fusion_final";"14.759492551924904";"-17.427578713674375";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"39";"IACOM";"IACOM";"";"";"PIKINE OUEST";"";"";"";"";"";"";"";"";"";"";"";"Fusion_final";"14.750637332472447";"-17.407611888341176";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"4";"CCA C(entre de coaching Africa)";"CCA C(entre de coaching Africa)";"1";"1";"BAMBILOR";"";"782227968";"thierequipe@gmail.com";"www.cca-formations.com";"1";"Mécanique auto, Mécatronique, Génie civil/bâtiment, Electrotechnique,Marketing communication,Maintenance réseaux informatiques, comptabilité Gestion, Transit Transport Logistique, Hôtellerie restauration, commerce Administration Secrétariat Infor";"CAP ; BT ; BTS ; Licence professionnelle ; BEP";"";"";"";"DCIM/JPEG_20260203112548310.jpg";"Fusion_final";"14.80046563773461";"-17.189050710613554";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"40";"CFP";"CFP";"";"";"PIKINE OUEST";"";"";"";"";"";"";"";"";"";"";"";"Fusion_final";"14.749293553411514";"-17.406575610695697";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"41";"ISEG PIKINE";"ISEG PIKINE";"";"";"PIKINE OUEST";"";"";"";"";"";"";"";"";"";"";"";"Fusion_final";"14.748129067625964";"-17.399625526641938";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"42";"CFPT LA SOURCE";"CFPT LA SOURCE";"";"";"PIKINE OUEST";"";"";"";"";"";"";"";"";"";"";"";"Fusion_final";"14.74809702627162";"-17.39945939780041";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"44";"Institut de Mainagement et de Technologie IMTECH";"Institut de Mainagement et de Technologie IMTECH";"1";"1";"BISCUITERIE";"";"33";"info@imtech";"https://imtech-nelsonmandela.com/";"1";"Gestion ; banque & finance ; droit public & privé ; technologies de l'informatique ; électromécanique ; biotechnologies";"BEP ; BTS";"2026-02-04";"";"";"DCIM/JPEG_20260204111341132.jpg";"Fusion_final";"14.720238333333336";"-17.448116666666667";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"47";"ISMI";"ISMI";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Fusion_final";"14.770474280956345";"-17.318383095968994";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"48";"ISMI Horizon santé";"ISMI Horizon santé";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Fusion_final";"14.770758975913987";"-17.31864288828043";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"49";"EMICA";"EMICA";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Fusion_final";"14.777947193955965";"-17.332243211583542";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"5";"ISEP(Institut supérieur d'enseignement professionnel)";"ISEP(Institut supérieur d'enseignement professionnel)";"1";"2";"DIAMNIADIO";"";"338646867";"Contact@isepdiamniadio.edu.sn";"https://isepdiamniadio.com";"1";"le Transport Logistique et Mobilité Urbaine, le Management des Produits et Services Culturels, le Conseil Info-Énergie, la Production Animale, le Conseil Agricole, les Énergies Renouvelables, la Gestion Immobilière, le Suivi Technique et Gestion des";"DISEP(DiplomeInstitut supérieur d'enseignement professionnel)";"2019-07-01";"";"";"DCIM/JPEG_20260127102058364.jpg";"Fusion_final";"14.745266408775729";"-17.206840021427794";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"50";"Agir Business Center";"Agir Business Center";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Fusion_final";"14.778195557425098";"-17.32354678791833";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"51";"Iseg Keur Massar";"Iseg Keur Massar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Fusion_final";"14.778674944717254";"-17.320801745208577";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"52";"IFHOT";"IFHOT";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Fusion_final";"14.781109452033483";"-17.315232171798343";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"53";"Institut Elite Santé";"Institut Elite Santé";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Fusion_final";"14.775266527231926";"-17.315574128801003";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"56";"AGIR";"AGIR";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Fusion_final";"14.778376983333331";"-17.323436233333332";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"57";"ISEG";"ISEG";"";"1";"KEUR MASSAR";"";"788789198";"isegkeurmassar@yqhoo.fr";"";"";"Comptabilité  marketing banque finance assurance transport logistique création des gestion des entreprises et commerce international  genie logiciel assistante de direction   gestion des ressources humaines  maintenance et réseau";"BTS ; Master ; Licence";"2012-05-08";"";"";"";"Fusion_final";"14.7787434";"-17.320902";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"6";"CSFP-BTP(Centre Sectoriel de formation professionnelle aux métiers du bâtiment et des travaux publics)";"CSFP-BTP(Centre Sectoriel de formation professionnelle aux métiers du bâtiment et des travaux publics)";"1";"1";"DIAMNIADIO";"";"777401779";"contact@csfp-btp.sn";"https://csfp-btp.sn";"1";"Bâtiment( maçonnerie, béton armé),des travaux publique (Voiries et Réseaux Divers),Plomberie(installation sanitaires) et éléctricité";"Titre professionnel ; BTS(Brevet de technicien supérieur) ; BT ( Brevet de Technicien)";"2026-01-27";"";"";"C:\Users\DELL\Desktop\KHABANE GUEYE\EXERCICES\btp.jpg";"Fusion_final";"14.711711487708218";"-17.16966814050011";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"61";"CEDT le G15";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Fusion_final";"14.698665353780282";"-17.45031777439271";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"63";"Ecole Multinationale de Telecom";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Fusion_final";"14.699851226300813";"-17.4512245347685";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
